,Close,period
1001,149.2060089111328,20221115
1002,147.9629364013672,20221116
1003,149.88221740722656,20221117
1004,150.4490509033203,20221118
1005,147.1873016357422,20221121
1006,149.34521484375,20221122
1007,150.23028564453125,20221123
1008,147.2867431640625,20221125
1009,143.41835021972656,20221128
1010,140.3852996826172,20221129
1011,147.20718383789062,20221130
1012,147.4856414794922,20221201
1013,146.98841857910156,20221202
1014,145.81497192382812,20221205
1015,142.1156463623047,20221206
1016,140.15658569335938,20221207
1017,141.8571014404297,20221208
1018,141.36981201171875,20221209
1019,143.68685913085938,20221212
1020,144.6614227294922,20221213
1021,142.41397094726562,20221214
1022,135.74127197265625,20221215
1023,133.76234436035156,20221216
1024,131.63421630859375,20221219
1025,131.5646209716797,20221220
1026,134.69711303710938,20221221
1027,131.4949951171875,20221222
1028,131.12705993652344,20221223
1029,129.30723571777344,20221227
1030,125.33941650390624,20221228
1031,128.8895721435547,20221229
1032,129.20779418945312,20221230
1033,124.3748016357422,20230103
1034,125.65763854980467,20230104
1035,124.3250732421875,20230105
1036,128.89950561523438,20230106
1037,129.42657470703125,20230109
1038,130.0033416748047,20230110
1039,132.74803161621094,20230111
1040,132.66847229003906,20230112
1041,134.0109405517578,20230113
1042,135.18438720703125,20230117
1043,134.4584503173828,20230118
1044,134.5181121826172,20230119
1045,137.10366821289062,20230120
1046,140.32565307617188,20230123
1047,141.73776245117188,20230124
1048,141.07147216796875,20230125
1049,143.15982055664062,20230126
1050,145.11883544921875,20230127
1051,142.2051544189453,20230130
1052,143.4879608154297,20230131
1053,144.6216278076172,20230201
1054,149.98167419433594,20230202
1055,153.64122009277344,20230203
1056,150.88661193847656,20230206
1057,153.79037475585938,20230207
1058,151.0755615234375,20230208
1059,150.03138732910156,20230209
1060,150.39988708496094,20230210
1061,153.2284393310547,20230213
1062,152.5810546875,20230214
1063,154.7024383544922,20230215
1064,153.08900451660156,20230216
1065,151.93368530273438,20230217
1066,147.880126953125,20230221
1067,148.3083953857422,20230222
1068,148.79641723632812,20230223
1069,146.11729431152344,20230224
1070,147.32237243652344,20230227
1071,146.81443786621094,20230228
1072,144.72293090820312,20230301
1073,145.32052612304688,20230302
1074,150.41983032226562,20230303
1075,153.20852661132812,20230306
1076,150.98751831054688,20230307
1077,152.2523956298828,20230308
1078,149.98159790039062,20230309
1079,147.90003967285156,20230310
1080,149.86207580566406,20230313
1081,151.97352600097656,20230314
1082,152.37191772460938,20230315
1083,155.22035217285156,20230316
1084,154.373779296875,20230317
1085,156.7640838623047,20230320
1086,158.63650512695312,20230321
1087,157.19236755371094,20230322
1088,158.2878875732422,20230323
1089,159.60256958007812,20230324
1090,157.64053344726562,20230327
1091,157.0130615234375,20230328
1092,160.12046813964844,20230329
1093,161.7040557861328,20230330
1094,164.2337646484375,20230331
1095,165.4986572265625,20230403
1096,164.96084594726562,20230404
1097,163.098388671875,20230405
1098,163.99476623535156,20230406
1099,161.37539672851562,20230410
1100,160.15036010742188,20230411
1101,159.45318603515625,20230412
1102,164.89111328125,20230413
1103,164.54254150390625,20230414
1104,164.5624542236328,20230417
1105,165.79745483398438,20230418
1106,166.95277404785156,20230419
1107,165.97669982910156,20230420
1108,164.3533172607422,20230421
1109,164.6620635986328,20230424
1110,163.1083526611328,20230425
1111,163.098388671875,20230426
1112,167.72962951660156,20230427
1113,168.99447631835938,20230428
1114,168.90484619140625,20230501
1115,167.85906982421875,20230502
1116,166.77346801757812,20230503
1117,165.12017822265625,20230504
1118,172.8687744140625,20230505
1119,172.79904174804688,20230508
1120,171.07603454589844,20230509
1121,172.8588104248047,20230510
1122,173.0480194091797,20230511
1123,172.1105499267578,20230512
1124,171.61187744140625,20230515
1125,171.61187744140625,20230516
1126,172.230224609375,20230517
1127,174.5839385986328,20230518
1128,174.6936492919922,20230519
1129,173.73619079589844,20230522
1130,171.1032257080078,20230523
1131,171.38247680664062,20230524
1132,172.5294189453125,20230525
1133,174.96290588378906,20230526
1134,176.82794189453125,20230530
1135,176.77806091308594,20230531
1136,179.61050415039062,20230601
1137,180.4682159423828,20230602
1138,179.10186767578125,20230605
1139,178.73284912109375,20230606
1140,177.3465576171875,20230607
1141,180.0892333984375,20230608
1142,180.4781951904297,20230609
1143,183.30064392089844,20230612
1144,182.8219451904297,20230613
1145,183.46023559570312,20230614
1146,185.5147399902344,20230615
1147,184.4276428222656,20230616
1148,184.5174102783203,20230620
1149,183.47021484375,20230621
1150,186.5021209716797,20230622
1151,186.18295288085935,20230623
1152,184.7767333984375,20230626
1153,187.5592803955078,20230627
1154,188.74612426757807,20230628
1155,189.085205078125,20230629
1156,193.4535675048828,20230630
1157,191.9475860595703,20230703
1158,190.82058715820312,20230705
1159,191.2993011474609,20230706
1160,190.17230224609372,20230707
1161,188.1078338623047,20230710
1162,187.57925415039065,20230711
1163,189.2647399902344,20230712
1164,190.0326690673828,20230713
1165,190.18228149414065,20230714
1166,193.4735107421875,20230717
1167,193.2141876220703,20230718
1168,194.5805511474609,20230719
1169,192.6157989501953,20230720
1170,191.4289703369141,20230721
1171,192.2368011474609,20230724
1172,193.1044921875,20230725
1173,193.98214721679688,20230726
1174,192.7055511474609,20230727
1175,195.30860900878903,20230728
1176,195.9269561767578,20230731
1177,195.0891876220703,20230801
1178,192.06724548339844,20230802
1179,190.6610107421875,20230803
1180,181.5054626464844,20230804
1181,178.37380981445312,20230807
1182,179.32127380371094,20230808
1183,177.71556091308594,20230809
1184,177.49615478515625,20230810
1185,177.5560760498047,20230811
1186,179.22389221191406,20230814
1187,177.21652221679688,20230815
1188,176.3376922607422,20230816
1189,173.7710723876953,20230817
1190,174.2604217529297,20230818
1191,175.608642578125,20230821
1192,176.99681091308594,20230822
1193,180.88169860839844,20230823
1194,176.14793395996094,20230824
1195,178.375,20230825
1196,179.9529266357422,20230828
1197,183.87774658203125,20230829
1198,187.40310668945312,20230830
1199,187.6228179931641,20230831
1200,189.2107391357422,20230901
1201,189.45040893554688,20230905
1202,182.6693420410156,20230906
1203,177.32638549804688,20230907
1204,177.945556640625,20230908
1205,179.12400817871094,20230911
1206,176.0680389404297,20230912
1207,173.9807891845703,20230913
1208,175.5087890625,20230914
1209,174.77972412109375,20230915
1210,177.73583984375,20230918
1211,178.8343963623047,20230919
1212,175.2591094970703,20230920
1213,173.70115661621094,20230921
1214,174.5600128173828,20230922
1215,175.84832763671875,20230925
1216,171.73374938964844,20230926
1217,170.20574951171875,20230927
1218,170.46542358398438,20230928
1219,170.9847412109375,20230929
1220,173.52139282226562,20231002
1221,172.1731719970703,20231003
1222,173.4315185546875,20231004
1223,174.67987060546875,20231005
1224,177.25648498535156,20231006
1225,178.75450134277344,20231009
1226,178.15528869628906,20231010
1227,179.5634307861328,20231011
1228,180.4722442626953,20231012
1229,178.61468505859375,20231013
1230,178.48486328125,20231016
1231,176.9169158935547,20231017
1232,175.608642578125,20231018
1233,175.22915649414062,20231019
1234,172.6525421142578,20231020
1235,172.7723846435547,20231023
1236,173.21180725097656,20231024
1237,170.87489318847656,20231025
1238,166.67042541503906,20231026
1239,167.99867248535156,20231027
1240,170.06593322753906,20231030
1241,170.54531860351562,20231031
1242,173.74110412597656,20231101
1243,177.3363800048828,20231102
1244,176.41757202148438,20231103
1245,178.9941864013672,20231106
1246,181.58078002929688,20231107
1247,182.6493682861328,20231108
1248,182.1699981689453,20231109
1249,186.3999938964844,20231110
1250,184.8000030517578,20231113
1251,187.44000244140625,20231114
1252,188.00999450683597,20231115
1253,189.7100067138672,20231116
1254,189.69000244140625,20231117
1255,191.4499969482422,20231120
1256,190.63999938964844,20231121
